Job ID,Civil Service Title,Agency,Posting Type,Job Category,Salary Range From,Salary Range To
537740,CLAIM SPECIALIST,LAW DEPARTMENT,Internal,Legal Affairs,41483.0,47705.0
537740,CLAIM SPECIALIST,LAW DEPARTMENT,Internal,Legal Affairs,41483.0,47705.0
537828,COMMUNITY COORDINATOR,TECHNOLOGY & INNOVATION,Internal,Constituent Services & Community Programs,54100.0,75000.0
536398,ADMINISTRATIVE CONSTRUCTION PR,DEPARTMENT OF TRANSPORTATION,Internal,"Administration & Human Resources Policy, Research & Analysis",72038.0,192152.0
528570,EXECUTIVE AGENCY COUNSEL,CONSUMER AND WORKER PROTECTION,External,"Legal Affairs Policy, Research & Analysis",150000.0,177000.0
512667,PUBLIC HEALTH SANITARIAN,DEPT OF HEALTH/MENTAL HYGIENE,External,"Health Public Safety, Inspections, & Enforcement",45722.0,52580.0
538633,CITY RESEARCH SCIENTIST,HRA/DEPT OF SOCIAL SERVICES,Internal,"Constituent Services & Community Programs Communications & Intergovernmental Affairs Technology, Data & Innovation Policy, Research & Analysis Social Services",64140.0,70554.0
539606,STATIONARY ENGINEER,DEPARTMENT OF CORRECTION,External,Building Operations & Maintenance,508.8,508.8
520781,TRANSPORTATION SPECIALIST,DEPARTMENT OF TRANSPORTATION,External,"Engineering, Architecture, & Planning",67757.0,98128.0
546849,ASSISTANT COMMISSIONER (DEP),DEPT OF ENVIRONMENT PROTECTION,Internal,"Finance, Accounting, & Procurement",80931.0,208826.0
551837,BUDGET ANALYST (OMB),OFFICE OF MANAGEMENT & BUDGET,Internal,"Finance, Accounting, & Procurement Policy, Research & Analysis",51550.0,73806.0
524646,IT SECURITY SPECIALIST,DEPARTMENT OF TRANSPORTATION,Internal,"Technology, Data & Innovation",75000.0,110000.0
521235,COMPUTER SPECIALIST (SOFTWARE),HRA/DEPT OF SOCIAL SERVICES,Internal,"Technology, Data & Innovation Social Services",98901.0,136951.0
546115,ASSISTANT COMMISSIONER (DOC),DEPARTMENT OF CORRECTION,External,Administration & Human Resources,150000.0,165000.0
534573,CITY RESEARCH SCIENTIST,DEPT OF HEALTH/MENTAL HYGIENE,External,"Health Policy, Research & Analysis",84468.0,97138.0
386903,PUBLIC HEALTH NURSE (SCHOOL HE,DEPT OF HEALTH/MENTAL HYGIENE,Internal,Health,40.79,40.79
541026,COMMUNITY ASSOCIATE,DEPARTMENT OF TRANSPORTATION,Internal,Administration & Human Resources Constituent Services & Community Programs Communications & Intergovernmental Affairs,38333.0,63794.0
536493,PROGRAM OFFICER (DEPT FOR THE,DEPARTMENT FOR THE AGING,External,Constituent Services & Community Programs Social Services,56845.0,65372.0
551848,EXECUTIVE AGENCY COUNSEL,FIRE DEPARTMENT,Internal,Legal Affairs,64922.0,150000.0
533559,SOCIAL WORKER,HRA/DEPT OF SOCIAL SERVICES,External,Social Services,51079.0,58741.0
529480,ADMINISTRATIVE SUPERVISOR OF B,DEPT OF CITYWIDE ADMIN SVCS,External,"Engineering, Architecture, & Planning",90000.0,100000.0
552807,IT INFRASTRUCTURE ENGINEER,FINANCIAL INFO SVCS AGENCY,External,"Technology, Data & Innovation",108000.0,113000.0
535979,AGENCY ATTORNEY INTERNE,TAXI & LIMOUSINE COMMISSION,External,Legal Affairs,62397.0,71757.0
540011,ASSISTANT DISTRICT ATTORNEY (S,BRONX DISTRICT ATTORNEY,External,"Communications & Intergovernmental Affairs Legal Affairs Public Safety, Inspections, & Enforcement",84000.0,167610.0
545729,ASSOCIATE PROJECT MANAGER,DEPARTMENT OF TRANSPORTATION,External,"Engineering, Architecture, & Planning Health Building Operations & Maintenance",85000.0,100000.0
551390,CITY PLANNER,DEPARTMENT OF CITY PLANNING,External,"Engineering, Architecture, & Planning",65208.0,74989.0
531837,BUDGET ANALYST (OMB),OFFICE OF MANAGEMENT & BUDGET,External,"Finance, Accounting, & Procurement Policy, Research & Analysis",83399.0,83399.0
463436,DEPUTY EXECUTIVE DIRECTOR (HA),NYC HOUSING AUTHORITY,External,"Engineering, Architecture, & Planning",165000.0,235600.0
539017,COMPUTER SYSTEMS MANAGER,HRA/DEPT OF SOCIAL SERVICES,Internal,"Technology, Data & Innovation",80931.0,208826.0
459790,ADM MANAGER-NON-MGRL FRM M1/M2,HRA/DEPT OF SOCIAL SERVICES,External,"Administration & Human Resources Constituent Services & Community Programs Communications & Intergovernmental Affairs Finance, Accounting, & Procurement Social Services",76270.0,98830.0
552446,ASSISTANT CORPORATION COUNSEL,LAW DEPARTMENT,External,Legal Affairs,73579.0,153666.0
544209,ELECTRICAL ENGINEER,DEPT OF ENVIRONMENT PROTECTION,External,"Engineering, Architecture, & Planning",80557.0,111917.0
541196,BUDGET ANALYST (OMB),OFFICE OF MANAGEMENT & BUDGET,External,"Finance, Accounting, & Procurement Policy, Research & Analysis",51550.0,73806.0
546705,IT PROJECT SPECIALIST,FINANCIAL INFO SVCS AGENCY,Internal,"Technology, Data & Innovation",110000.0,120000.0
524625,TRANSPORTATION SPECIALIST,DEPARTMENT OF TRANSPORTATION,External,"Engineering, Architecture, & Planning",74650.0,109409.0
533754,ASSISTANT COMMISSIONER (DOC),DEPARTMENT OF CORRECTION,Internal,"Policy, Research & Analysis",150000.0,165000.0
536441,COMMUNITY ASSOCIATE,DEPT OF HEALTH/MENTAL HYGIENE,External,"Health Public Safety, Inspections, & Enforcement",20.9814,27.47
528621,ADM MANAGER-NON-MGRL FRM M1/M2,NYC HOUSING AUTHORITY,Internal,Communications & Intergovernmental Affairs,60718.0,90773.0
546631,COMPUTER SPECIALIST (SOFTWARE),HRA/DEPT OF SOCIAL SERVICES,Internal,"Technology, Data & Innovation Social Services",92194.0,106023.0
542915,CITY RESEARCH SCIENTIST,NYC HOUSING AUTHORITY,Internal,"Policy, Research & Analysis",75504.0,94761.0
552347,ASSOCIATE PROJECT MANAGER,DEPARTMENT OF TRANSPORTATION,Internal,"Engineering, Architecture, & Planning",74650.0,109409.0
551662,ADM MANAGER-NON-MGRL FRM M1/M2,DEPARTMENT OF BUILDINGS,External,"Administration & Human Resources Communications & Intergovernmental Affairs Policy, Research & Analysis Public Safety, Inspections, & Enforcement",60718.0,76270.0
546600,COMPUTER SYSTEMS MANAGER,HRA/DEPT OF SOCIAL SERVICES,External,"Technology, Data & Innovation Social Services",77688.0,152000.0
551871,INSPECTOR (CONSUMER AND WORKER,CONSUMER AND WORKER PROTECTION,Internal,Legal Affairs,53124.0,61093.0
537035,ADM CONSTRUCTION PRJ MGR-NM,DEPT OF DESIGN & CONSTRUCTION,External,"Engineering, Architecture, & Planning",53702.0,116017.0
542550,ASSOCIATE CONTRACT SPECIALIST,DEPT OF YOUTH & COMM DEV SRVS,External,"Finance, Accounting, & Procurement",60193.0,90704.0
548872,COMMUNITY COORDINATOR,DEPT OF PARKS & RECREATION,External,"Constituent Services & Community Programs Technology, Data & Innovation Policy, Research & Analysis",54100.0,83981.0
541622,COMMUNITY COORDINATOR,DEPT. OF HOMELESS SERVICES,Internal,Administration & Human Resources Social Services,54100.0,83981.0
535810,PRINCIPAL ADMINISTRATIVE ASSOC,ADMIN FOR CHILDREN'S SVCS,External,"Finance, Accounting, & Procurement Social Services",47418.0,54591.0
552513,CITY RESEARCH SCIENTIST,HOUSING PRESERVATION & DVLPMNT,External,Constituent Services & Community Programs,75504.0,86830.0
523851,ASSOCIATE HOUSING DEVELOPMENT,NYC HOUSING AUTHORITY,Internal,"Engineering, Architecture, & Planning Policy, Research & Analysis",74650.0,109409.0
527066,ASSISTANT CORPORATION COUNSEL,LAW DEPARTMENT,External,Legal Affairs,75121.0,133040.0
469407,AGENCY ATTORNEY,NYC HOUSING AUTHORITY,Internal,Legal Affairs,79620.0,117000.0
550053,GARDENER,DEPT OF ENVIRONMENT PROTECTION,Internal,"Constituent Services & Community Programs Engineering, Architecture, & Planning Building Operations & Maintenance Public Safety, Inspections, & Enforcement",43410.0,62479.0
543004,IT AUTOMATION AND MONITORING E,DEPT OF PARKS & RECREATION,Internal,"Technology, Data & Innovation",90000.0,100000.0
543004,IT AUTOMATION AND MONITORING E,DEPT OF PARKS & RECREATION,Internal,"Technology, Data & Innovation",90000.0,100000.0
531222,ASSISTANT CORPORATION COUNSEL,LAW DEPARTMENT,Internal,Legal Affairs,73579.0,133040.0
545210,ASSOCIATE STAFF ANALYST,HRA/DEPT OF SOCIAL SERVICES,External,"Administration & Human Resources Finance, Accounting, & Procurement Social Services",70611.0,81203.0
533023,COMMUNITY COORDINATOR,DEPT OF YOUTH & COMM DEV SRVS,Internal,Constituent Services & Community Programs,54100.0,83981.0
505511,CITY RESEARCH SCIENTIST,DEPT OF HEALTH/MENTAL HYGIENE,Internal,"Health Policy, Research & Analysis",75504.0,93776.0
463563,INDUSTRIAL HYGIENIST,DEPT OF ENVIRONMENT PROTECTION,Internal,Building Operations & Maintenance,30.76,30.76
537043,APPRAISER (REAL ESTATE),DEPT OF CITYWIDE ADMIN SVCS,External,"Finance, Accounting, & Procurement",64297.0,73942.0
546738,COMPUTER SPECIALIST (SOFTWARE),HRA/DEPT OF SOCIAL SERVICES,External,"Technology, Data & Innovation Social Services",85371.0,98177.0
424225,PUBLIC HEALTH ADVISER,DEPT OF HEALTH/MENTAL HYGIENE,Internal,Health,25.8101,31.13
545161,CORRECTIONAL STANDARDS REVIEW,DEPARTMENT OF CORRECTION,Internal,"Public Safety, Inspections, & Enforcement",49449.0,56866.0
536893,PARALEGAL AIDE,LAW DEPARTMENT,Internal,Legal Affairs,43197.0,49677.0
536893,PARALEGAL AIDE,LAW DEPARTMENT,Internal,Legal Affairs,43197.0,49677.0
545844,COMPUTER SPECIALIST (SOFTWARE),HRA/DEPT OF SOCIAL SERVICES,Internal,"Technology, Data & Innovation Social Services",85371.0,98177.0
538923,PRINCIPAL ADMINISTRATIVE ASSOC,HRA/DEPT OF SOCIAL SERVICES,External,Constituent Services & Community Programs Social Services,58695.0,89699.0
539056,COMMUNITY COORDINATOR,ADMIN FOR CHILDREN'S SVCS,External,Social Services,54100.0,62215.0
551961,ADM CONSTRUCTION PRJ MGR-NM,DEPT OF ENVIRONMENT PROTECTION,Internal,"Engineering, Architecture, & Planning Policy, Research & Analysis",53702.0,115000.0
528979,STAFF ANALYST,ADMIN FOR CHILDREN'S SVCS,External,Legal Affairs,62470.0,71840.0
460744,CONSTRUCTION PROJECT MANAGER,NYC HOUSING AUTHORITY,Internal,"Engineering, Architecture, & Planning",72063.0,122168.0
521823,CLERICAL ASSOCIATE,LAW DEPARTMENT,Internal,Communications & Intergovernmental Affairs,36390.0,41848.0
521823,CLERICAL ASSOCIATE,LAW DEPARTMENT,Internal,Communications & Intergovernmental Affairs,36390.0,41848.0
548939,ASSISTANT PLAN EXAMINER (BLDGS,DEPARTMENT OF BUILDINGS,Internal,"Engineering, Architecture, & Planning",59661.0,68610.0
543126,ADMINISTRATIVE ENGINEER,DEPT OF ENVIRONMENT PROTECTION,Internal,"Engineering, Architecture, & Planning",64922.0,173486.0
483286,ADMINISTRATIVE HOUSING SUPERIN,NYC HOUSING AUTHORITY,Internal,"Technology, Data & Innovation Building Operations & Maintenance",64922.0,173486.0
528728,COMMUNITY ASSOCIATE,ADMIN FOR CHILDREN'S SVCS,External,Social Services,38333.0,44083.0
547633,CIVIL ENGINEERING INTERN,DEPT OF ENVIRONMENT PROTECTION,External,"Engineering, Architecture, & Planning",51413.0,62260.0
539940,ASSOCIATE FRAUD INVESTIGATOR (,HRA/DEPT OF SOCIAL SERVICES,External,Constituent Services & Community Programs Communications & Intergovernmental Affairs Legal Affairs Social Services,66442.0,76408.0
533762,CITY RESEARCH SCIENTIST,DEPARTMENT OF CORRECTION,Internal,"Policy, Research & Analysis",84468.0,97138.0
533395,AGENCY ATTORNEY INTERNE,DEPARTMENT OF CORRECTION,Internal,Legal Affairs,62397.0,71757.0
390569,CLERICAL ASSOCIATE,LAW DEPARTMENT,Internal,Administration & Human Resources Building Operations & Maintenance,35330.0,40629.0
532110,CHILD AND FAMILY SPECIALIST,ADMIN FOR CHILDREN'S SVCS,External,Social Services,73027.0,98484.0
533293,ASSOCIATE STAFF ANALYST,DEPT OF ENVIRONMENT PROTECTION,Internal,"Finance, Accounting, & Procurement",70611.0,105138.0
547865,ADMINISTRATIVE STAFF ANALYST (,DEPARTMENT OF TRANSPORTATION,Internal,"Finance, Accounting, & Procurement",102292.0,163512.0
511705,ADMIN COMMUNITY RELATIONS SPEC,NYC HOUSING AUTHORITY,External,"Public Safety, Inspections, & Enforcement",64749.0,134280.0
526359,CUSTODIAN,HRA/DEPT OF SOCIAL SERVICES,External,Building Operations & Maintenance Social Services,51766.0,69187.0
528680,CONFIDENTIAL AGENCY INVESTIGAT,HRA/DEPT OF SOCIAL SERVICES,External,Administration & Human Resources Social Services,64922.0,95000.0
547636,PRINCIPAL ADMINISTRATIVE ASSOC,POLICE DEPARTMENT,Internal,Administration & Human Resources,47418.0,69462.0
536013,ADMINISTRATIVE DIRECTOR OF RES,ADMIN FOR CHILDREN'S SVCS,External,Social Services,58700.0,84000.0
532011,COMPUTER SPECIALIST (SOFTWARE),DEPARTMENT OF CITY PLANNING,Internal,"Technology, Data & Innovation",81951.0,90000.0
545491,AGENCY ATTORNEY,CONSUMER AND WORKER PROTECTION,Internal,Legal Affairs,79620.0,91563.0
529532,SOCIAL WORKER,NYC HOUSING AUTHORITY,Internal,Constituent Services & Community Programs,51079.0,72623.0
531109,TRANSPORTATION SPECIALIST,DEPARTMENT OF TRANSPORTATION,External,"Engineering, Architecture, & Planning",67757.0,98128.0
529668,CITY RESEARCH SCIENTIST,DEPT OF HEALTH/MENTAL HYGIENE,Internal,"Health Policy, Research & Analysis",96772.0,111288.0
541229,PUBLIC HEALTH SANITARIAN,DEPT OF HEALTH/MENTAL HYGIENE,External,"Health Public Safety, Inspections, & Enforcement",45722.0,52580.0
531892,COMMUNITY ASSISTANT,DEPT OF YOUTH & COMM DEV SRVS,External,Constituent Services & Community Programs Social Services,32520.0,42191.0
534921,INVESTMENT MANAGER (COMPTROLLE,OFFICE OF THE COMPTROLLER,External,"Finance, Accounting, & Procurement",110000.0,133900.0
530589,AGENCY ATTORNEY INTERNE,ADMIN FOR CHILDREN'S SVCS,External,Legal Affairs,71757.0,71757.0
540912,STAFF ANALYST,DEPT OF HEALTH/MENTAL HYGIENE,Internal,Administration & Human Resources Health,62470.0,80008.0
533882,PLUMBER,DEPT. OF HOMELESS SERVICES,Internal,Building Operations & Maintenance Social Services,369.53,369.53
547449,CIVIL ENGINEER,DEPT OF DESIGN & CONSTRUCTION,External,"Engineering, Architecture, & Planning",80557.0,92640.0
551398,CITY PLANNER,DEPARTMENT OF CITY PLANNING,External,"Engineering, Architecture, & Planning",73294.0,84288.0
544479,PROJECT MANAGER (DBS),DEPARTMENT OF BUSINESS SERV.,External,"Technology, Data & Innovation",106729.0,241434.0
532418,ASSOCIATE COMMISSIONER (DOC),DEPARTMENT OF CORRECTION,External,"Policy, Research & Analysis Public Safety, Inspections, & Enforcement",170000.0,185000.0
471311,COMMUNITY COORDINATOR,DEPARTMENT OF TRANSPORTATION,External,"Engineering, Architecture, & Planning",54100.0,83981.0
549897,ADMINISTRATIVE CONSTRUCTION PR,DEPT OF DESIGN & CONSTRUCTION,Internal,"Engineering, Architecture, & Planning",88936.0,193968.0
549801,COMPUTER SPECIALIST (SOFTWARE),HOUSING PRESERVATION & DVLPMNT,Internal,"Technology, Data & Innovation",85371.0,98177.0
533293,ASSOCIATE STAFF ANALYST,DEPT OF ENVIRONMENT PROTECTION,External,"Finance, Accounting, & Procurement",70611.0,105138.0
546942,COMPUTER SPECIALIST (SOFTWARE),HRA/DEPT OF SOCIAL SERVICES,Internal,"Technology, Data & Innovation Social Services",92194.0,106023.0
532228,COMMUNITY COORDINATOR,DEPARTMENT OF TRANSPORTATION,External,Administration & Human Resources Constituent Services & Community Programs,54100.0,83981.0
544006,STATIONARY ENGINEER,DEPT OF HEALTH/MENTAL HYGIENE,Internal,"Engineering, Architecture, & Planning Health",508.8,508.8
533107,COMMUNITY COORDINATOR,DEPT OF HEALTH/MENTAL HYGIENE,External,Constituent Services & Community Programs Health,54100.0,62215.0
537872,LEGAL COORDINATOR,DEPARTMENT OF CORRECTION,Internal,Legal Affairs,47418.0,54531.0
528168,CHILD WELFARE SPECIALIST SUPER,ADMIN FOR CHILDREN'S SVCS,External,Social Services,81126.0,81126.0
527413,SUPERVISOR OF MECHANICAL INSTA,DEPT OF HEALTH/MENTAL HYGIENE,Internal,Health Building Operations & Maintenance,67757.0,90000.0
544973,SENIOR IT ARCHITECT,TAXI & LIMOUSINE COMMISSION,Internal,"Technology, Data & Innovation",100000.0,180000.0
530613,ADMINISTRATIVE SPACE ANALYST,DEPT OF CITYWIDE ADMIN SVCS,Internal,Administration & Human Resources,80000.0,90000.0
549795,AGENCY ATTORNEY,HOUSING PRESERVATION & DVLPMNT,External,Legal Affairs,63228.0,72712.0
550801,ADMINISTRATIVE STAFF ANALYST (,TAXI & LIMOUSINE COMMISSION,External,Administration & Human Resources,100000.0,130000.0
534681,BUDGET ANALYST (OMB),OFFICE OF MANAGEMENT & BUDGET,Internal,"Finance, Accounting, & Procurement Policy, Research & Analysis",65604.0,83399.0
535477,EVIDENCE AND PROPERTY CONTROL,DEPT OF HEALTH/MENTAL HYGIENE,Internal,Health,59049.0,75000.0
550519,INSPECTOR (HOUSING),HOUSING PRESERVATION & DVLPMNT,External,Building Operations & Maintenance,53563.0,61598.0
546739,BUDGET ANALYST (OMB)-MANAGERIA,OFFICE OF MANAGEMENT & BUDGET,Internal,"Finance, Accounting, & Procurement Policy, Research & Analysis",97830.0,231974.0
551564,CARETAKER (HA),NYC HOUSING AUTHORITY,Internal,Building Operations & Maintenance,31836.0,46278.0
543542,IT AUTOMATION AND MONITORING E,DEPT OF PARKS & RECREATION,External,"Technology, Data & Innovation",90000.0,100000.0
533526,CONTRACT SPECIALIST,NYC HOUSING AUTHORITY,External,"Finance, Accounting, & Procurement",51132.0,78966.0
508877,COMMUNITY COORDINATOR,ADMIN FOR CHILDREN'S SVCS,External,Social Services,54100.0,62215.0
543713,ADMINISTRATIVE CONSTRUCTION PR,NYC HOUSING AUTHORITY,External,"Administration & Human Resources Engineering, Architecture, & Planning Policy, Research & Analysis",118000.0,126000.0
530790,IT PROJECT SPECIALIST,DEPT OF CITYWIDE ADMIN SVCS,External,"Technology, Data & Innovation",75000.0,125000.0
525613,PUBLIC HEALTH ADVISER,DEPT OF HEALTH/MENTAL HYGIENE,Internal,Health,47155.0,54228.0
539576,ADM MANAGER-NON-MGRL FRM M1/M2,FIRE DEPARTMENT,Internal,"Public Safety, Inspections, & Enforcement",60718.0,90773.0
533139,COMMUNITY COORDINATOR,DEPT OF HEALTH/MENTAL HYGIENE,Internal,Health,54100.0,62215.0
542360,ASSISTANT DISTRICT ATTORNEY (S,BRONX DISTRICT ATTORNEY,Internal,"Legal Affairs Public Safety, Inspections, & Enforcement",0.0,180000.0
542360,ASSISTANT DISTRICT ATTORNEY (S,BRONX DISTRICT ATTORNEY,Internal,"Legal Affairs Public Safety, Inspections, & Enforcement",0.0,180000.0
526075,COMMUNITY COORDINATOR,DEPARTMENT OF CORRECTION,External,Constituent Services & Community Programs Social Services,54100.0,62215.0
519614,SECRETARY,NYC HOUSING AUTHORITY,Internal,Administration & Human Resources,40017.0,62820.0
530615,CITY RESEARCH SCIENTIST,DEPT OF CITYWIDE ADMIN SVCS,Internal,"Policy, Research & Analysis",84468.0,97138.0
525579,EVIDENCE AND PROPERTY CONTROL,DEPT OF HEALTH/MENTAL HYGIENE,External,Health,51345.0,58020.0
381081,ASSOCIATE CONTRACT SPECIALIST,DEPT OF YOUTH & COMM DEV SRVS,Internal,Constituent Services & Community Programs,58440.0,69000.0
546697,COMPUTER ASSOC (TECH SUPP),OFF OF PAYROLL ADMINISTRATION,External,"Technology, Data & Innovation Policy, Research & Analysis",51345.0,65000.0
487116,ADMINISTRATIVE DIRECTOR OF RES,ADMIN FOR CHILDREN'S SVCS,External,Social Services,58700.0,100521.0
527105,STAFF ANALYST TRAINEE,DEPT OF HEALTH/MENTAL HYGIENE,Internal,Administration & Human Resources,42150.0,48473.0
533951,COMMUNITY COORDINATOR,DEPT. OF HOMELESS SERVICES,Internal,Social Services,54100.0,83981.0
533003,CONTRACT SPECIALIST,DEPT OF HEALTH/MENTAL HYGIENE,Internal,"Finance, Accounting, & Procurement Health",51132.0,58802.0
460744,CONSTRUCTION PROJECT MANAGER,NYC HOUSING AUTHORITY,External,"Engineering, Architecture, & Planning",72063.0,122168.0
550478,CLERICAL ASSOCIATE,FINANCIAL INFO SVCS AGENCY,External,"Technology, Data & Innovation",32850.0,48940.0
538833,SPACE ANALYST,DEPARTMENT OF TRANSPORTATION,External,"Engineering, Architecture, & Planning Building Operations & Maintenance",57078.0,85646.0
541916,SUPERVISING HUMAN RIGHTS SPECI,HUMAN RIGHTS COMMISSION,Internal,"Constituent Services & Community Programs Communications & Intergovernmental Affairs Policy, Research & Analysis",58448.0,72000.0
531274,BUDGET ANALYST (OMB),OFFICE OF MANAGEMENT & BUDGET,Internal,"Finance, Accounting, & Procurement Policy, Research & Analysis",103307.0,103307.0
525296,CONSTRUCTION PROJECT MANAGER,NYC HOUSING AUTHORITY,External,"Public Safety, Inspections, & Enforcement",72063.0,122168.0
531622,JOB OPPORTUNITY SPECIALIST,HRA/DEPT OF SOCIAL SERVICES,Internal,Social Services,42389.0,71046.0
531626,CLERICAL ASSOCIATE,DEPARTMENT OF TRANSPORTATION,Internal,"Finance, Accounting, & Procurement Legal Affairs",36390.0,58953.0
552460,ADM ENGINEER (NON MGRL),DEPARTMENT OF TRANSPORTATION,Internal,"Engineering, Architecture, & Planning",53702.0,146121.0
546138,DIRECTOR OF CORRECTIONAL STAND,DEPARTMENT OF CORRECTION,External,Administration & Human Resources,104000.0,110000.0
